problem_index,population_size,crossover_probability,mutation_probability,search_optimal,max_steps,optimal_fitness,optimal_percentage,best_fitness_last_pop,avg_fitness_last_pop,shannon_entropy,num_evaluations,execution_time
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3548.9,0.37710095850411834,450,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3781.7,0.30944475349090805,899,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3354.15,0.3987716815949943,425,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3537.25,0.36474412388264166,531,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3793.75,0.31980270301314634,966,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3823.95,0.2995557178401703,1238,0.001
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3794.5,0.2800457067538696,1029,0.0
2,100,0.6,0.13333333333333333,true,1000,4015.0,100.0,4015.0,3820.05,0.28529056587744056,827,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3749.15,0.33251150649533007,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3725.45,0.32943405436403167,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3995.0,3679.5,0.34455046849899607,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3955.0,3663.1,0.35293108787937905,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3669.04,0.3324753999301738,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3995.0,3674.9,0.3499746341654346,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3715.0,0.33782689194740373,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3945.0,3682.65,0.34732564146770434,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3733.75,0.32604985476756987,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3762.1,0.336393271379729,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3935.0,3644.79,0.35184366561870944,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3935.0,3632.44,0.3510758224127688,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3761.2,0.329055383776499,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3736.05,0.33280355042337356,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3985.0,3640.94,0.3536331871020023,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3670.09,0.34123290031161246,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3950.0,3662.7,0.3376354600791022,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3985.0,3746.5,0.33454222211294227,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3723.9,0.3334328736504685,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,3955.0,3713.65,0.34276416846306174,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3724.9,0.329958946734603,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3737.2,0.31795438505623397,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3759.45,0.3204671050772996,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3686.6,0.34961775406206747,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3660.69,0.3453100079779998,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3747.5,0.31904529084259203,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3709.55,0.33271066082639206,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4015.0,3727.39,0.3196357213190162,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3700.9,0.323189357860876,1100,0.001
2,100,0.6,0.2,false,1000,4015.0,100.0,4005.0,3731.55,0.3415661755159717,1100,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3819.95,0.3016751809101502,1729,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3837.25,0.2855954524194797,2044,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3822.85,0.3101353182498375,1770,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3893.35,0.2558577903488546,2010,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3806.95,0.31037987840019476,1444,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3937.0,0.2555847912610753,3047,0.003
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3831.95,0.3119919031317718,1510,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3685.45,0.3404952950094778,886,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3734.65,0.31190937495765547,1162,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3886.6,0.26809641975474996,2091,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3519.55,0.3711130169409071,653,0.0
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3900.7,0.2636441494978758,2891,0.002
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3765.45,0.32113601608077197,1229,0.001
2,100,0.6,0.2,true,1000,4015.0,100.0,4015.0,3881.5,0.27689510928710825,2012,0.002
